episode,total_reward,steps_survived,success_flag,epsilon
38497,50,300,0,0.23655280555095176
38498,7,161,0,0.23654394760587813
38499,12,161,0,0.2365350899924987
38500,50,300,0,0.23652623271080103
38501,90,300,0,0.2365173757607727
38502,70,300,0,0.2365085191424013
38503,12,161,0,0.23649966285567442
38504,75,300,0,0.23649080690057964
38505,12,161,0,0.2364819512771045
38506,7,161,0,0.23647309598523664
38507,5,300,0,0.2364642410249636
38508,25,300,0,0.236455386396273
38509,22,161,0,0.2364465320991524
38510,22,161,0,0.23643767813358937
38511,2,161,0,0.23642882449957153
38512,65,300,0,0.23641997119708644
38513,2,161,0,0.23641111822612168
38514,7,161,0,0.23640226558666486
38515,80,300,0,0.23639341327870356
38516,17,161,0,0.23638456130222535
38517,7,161,0,0.23637570965721783
38518,40,300,0,0.23636685834366858
38519,80,300,0,0.2363580073615652
38520,22,161,0,0.2363491567108953
38521,12,161,0,0.2363403063916464
38522,45,300,0,0.23633145640380618
38523,-20,300,0,0.23632260674736216
38524,65,300,0,0.23631375742230196
38525,75,300,0,0.23630490842861315
38526,17,161,0,0.23629605976628335
38527,21,258,0,0.23628721143530013
38528,60,300,0,0.2362783634356511
38529,28,215,0,0.23626951576732383
38530,95,300,0,0.23626066843030594
38531,100,300,0,0.236251821424585
38532,12,161,0,0.23624297475014863
38533,22,161,0,0.2362341284069844
38534,41,284,0,0.23622528239507992
38535,-18,161,0,0.23621643671442277
38536,45,300,0,0.23620759136500055
38537,50,300,0,0.23619874634680085
38538,-28,161,0,0.2361899016598113
38539,33,292,0,0.23618105730401948
38540,17,161,0,0.23617221327941298
38541,7,211,0,0.23616336958597942
38542,22,161,0,0.23615452622370636
38543,22,161,0,0.23614568319258142
38544,-10,178,0,0.2361368404925922
38545,-3,161,0,0.2361279981237263
38546,75,300,0,0.23611915608597134
38547,22,161,0,0.2361103143793149
38548,60,300,0,0.2361014730037446
38549,60,300,0,0.236092631959248
38550,25,300,0,0.23608379124581275
38551,27,260,0,0.23607495086342642
38552,7,161,0,0.23606611081207662
38553,22,161,0,0.23605727109175098
38554,80,300,0,0.23604843170243708
38555,70,300,0,0.23603959264412253
38556,59,298,0,0.23603075391679493
38557,23,218,0,0.23602191552044188
38558,95,300,0,0.236013077455051
38559,70,300,0,0.2360042397206099
38560,29,298,0,0.2359954023171062
38561,7,161,0,0.23598656524452746
38562,80,300,0,0.23597772850286133
38563,7,161,0,0.23596889209209543
38564,90,300,0,0.23596005601221734
38565,23,217,0,0.23595122026321466
38566,75,300,0,0.23594238484507501
38567,17,213,0,0.23593354975778602
38568,64,298,0,0.2359247150013353
38569,45,300,0,0.23591588057571045
38570,23,242,0,0.23590704648089905
38571,40,300,0,0.23589821271688877
38572,65,300,0,0.23588937928366718
38573,15,300,0,0.23588054618122192
38574,65,300,0,0.23587171340954058
38575,70,300,0,0.2358628809686108
38576,27,211,0,0.23585404885842018
38577,25,300,0,0.23584521707895634
38578,55,300,0,0.23583638563020687
38579,50,300,0,0.23582755451215942
38580,75,300,0,0.2358187237248016
38581,22,161,0,0.23580989326812102
38582,22,161,0,0.2358010631421053
38583,60,300,0,0.23579223334674207
38584,45,300,0,0.23578340388201893
38585,80,300,0,0.23577457474792352
38586,65,300,0,0.2357657459444434
38587,22,161,0,0.23575691747156627
38588,2,161,0,0.2357480893292797
38589,80,300,0,0.23573926151757132
38590,-3,161,0,0.23573043403642877
38591,-14,256,0,0.23572160688583965
38592,7,161,0,0.2357127800657916
38593,-3,161,0,0.23570395357627222
38594,43,292,0,0.23569512741726914
38595,54,298,0,0.23568630158877
38596,70,300,0,0.2356774760907624
38597,22,161,0,0.23566865092323397
38598,30,278,0,0.23565982608617236
38599,17,161,0,0.23565100157956517
38600,12,161,0,0.23564217740340004
38601,3,291,0,0.2356333535576646
38602,45,300,0,0.23562453004234646
38603,7,161,0,0.23561570685743324
38604,32,237,0,0.2356068840029126
38605,7,161,0,0.23559806147877216
38606,45,300,0,0.23558923928499953
38607,2,161,0,0.23558041742158234
38608,50,300,0,0.23557159588850823
38609,7,161,0,0.23556277468576484
38610,65,300,0,0.23555395381333977
38611,36,283,0,0.23554513327122067
38612,65,300,0,0.23553631305939518
38613,22,161,0,0.2355274931778509
38614,22,161,0,0.2355186736265755
38615,2,161,0,0.23550985440555658
38616,-3,161,0,0.2355010355147818
38617,25,226,0,0.23549221695423878
38618,27,211,0,0.23548339872391516
38619,75,300,0,0.23547458082379857
38620,-3,161,0,0.23546576325387666
38621,35,300,0,0.23545694601413705
38622,9,173,0,0.23544812910456736
38623,27,262,0,0.23543931252515526
38624,7,161,0,0.23543049627588836
38625,30,276,0,0.23542168035675431
38626,39,298,0,0.23541286476774076
38627,80,300,0,0.23540404950883534
38628,50,300,0,0.23539523458002568
38629,20,300,0,0.23538641998129942
38630,32,235,0,0.23537760571264418
38631,0,300,0,0.23536879177404765
38632,5,228,0,0.23535997816549745
38633,22,161,0,0.2353511648869812
38634,17,161,0,0.23534235193848657
38635,2,161,0,0.23533353932000117
38636,7,161,0,0.23532472703151266
38637,12,264,0,0.2353159150730087
38638,70,300,0,0.23530710344447692
38639,22,161,0,0.23529829214590495
38640,17,161,0,0.23528948117728044
38641,-16,298,0,0.23528067053859106
38642,24,223,0,0.23527186022982444
38643,2,161,0,0.23526305025096822
38644,70,300,0,0.23525424060201003
38645,85,300,0,0.23524543128293754
38646,17,161,0,0.2352366222937384
38647,22,161,0,0.23522781363440023
38648,75,300,0,0.23521900530491072
38649,2,161,0,0.2352101973052575
38650,22,161,0,0.2352013896354282
38651,70,300,0,0.23519258229541048
38652,80,300,0,0.235183775285192
38653,29,296,0,0.2351749686047604
38654,2,161,0,0.23516616225410333
38655,-5,300,0,0.23515735623320846
38656,2,161,0,0.23514855054206343
38657,22,161,0,0.2351397451806559
38658,17,161,0,0.23513094014897348
38659,70,300,0,0.2351221354470039
38660,22,161,0,0.23511333107473473
38661,80,300,0,0.23510452703215368
38662,65,300,0,0.23509572331924838
38663,-11,172,0,0.2350869199360065
38664,55,300,0,0.2350781168824157
38665,12,161,0,0.2350693141584636
38666,2,161,0,0.2350605117641379
38667,80,300,0,0.23505170969942624
38668,12,161,0,0.23504290796431626
38669,2,161,0,0.23503410655879564
38670,7,161,0,0.23502530548285203
38671,17,161,0,0.2350165047364731
38672,22,161,0,0.2350077043196465
38673,85,300,0,0.23499890423235986
38674,85,300,0,0.2349901044746009
38675,12,161,0,0.23498130504635723
38676,65,300,0,0.23497250594761654
38677,2,161,0,0.23496370717836648
38678,17,161,0,0.23495490873859473
38679,29,299,0,0.23494611062828893
38680,35,300,0,0.23493731284743674
38681,12,161,0,0.23492851539602583
38682,65,300,0,0.23491971827404387
38683,17,161,0,0.23491092148147852
38684,70,300,0,0.23490212501831745
38685,60,300,0,0.2348933288845483
38686,65,300,0,0.23488453308015877
38687,17,161,0,0.23487573760513653
38688,70,300,0,0.2348669424594692
38689,25,250,0,0.2348581476431445
38690,-3,161,0,0.23484935315615005
38691,50,300,0,0.23484055899847356
38692,-8,161,0,0.23483176517010265
38693,30,300,0,0.23482297167102503
38694,60,300,0,0.23481417850122838
38695,-13,161,0,0.23480538566070033
38696,55,300,0,0.23479659314942858
38697,24,171,0,0.23478780096740076
38698,65,300,0,0.2347790091146046
38699,-3,161,0,0.2347702175910277
38700,30,300,0,0.23476142639665779
38701,7,161,0,0.2347526355314825
38702,14,298,0,0.23474384499548956
38703,90,300,0,0.2347350547886666
38704,80,300,0,0.23472626491100132
38705,48,291,0,0.2347174753624814
38706,80,300,0,0.23470868614309445
38707,17,161,0,0.23469989725282822
38708,22,161,0,0.23469110869167034
38709,22,161,0,0.23468232045960852
38710,20,253,0,0.2346735325566304
38711,65,300,0,0.2346647449827237
38712,59,298,0,0.23465595773787604
38713,7,161,0,0.23464717082207515
38714,22,161,0,0.2346383842353087
38715,95,300,0,0.23462959797756433
38716,9,249,0,0.23462081204882976
38717,7,161,0,0.23461202644909265
38718,22,161,0,0.2346032411783407
38719,65,300,0,0.23459445623656158
38720,55,300,0,0.23458567162374297
38721,80,300,0,0.23457688733987256
38722,-36,272,0,0.23456810338493803
38723,33,294,0,0.23455931975892705
38724,85,300,0,0.2345505364618273
38725,80,300,0,0.2345417534936265
38726,15,252,0,0.2345329708543123
38727,22,161,0,0.23452418854387239
38728,17,161,0,0.23451540656229444
38729,100,300,0,0.23450662490956617
38730,65,300,0,0.23449784358567524
38731,24,298,0,0.23448906259060934
38732,22,161,0,0.23448028192435616
38733,7,161,0,0.23447150158690339
38734,49,299,0,0.23446272157823872
38735,85,300,0,0.23445394189834984
38736,65,300,0,0.23444516254722444
38737,55,300,0,0.23443638352485022
38738,22,161,0,0.23442760483121483
38739,65,300,0,0.234418826466306
38740,12,161,0,0.23441004843011137
38741,100,300,0,0.23440127072261868
38742,90,300,0,0.23439249334381562
38743,11,231,0,0.23438371629368987
38744,22,161,0,0.2343749395722291
38745,60,300,0,0.23436616317942102
38746,17,161,0,0.23435738711525333
38747,80,300,0,0.23434861137971374
38748,9,171,0,0.23433983597278993
38749,22,161,0,0.23433106089446956
38750,34,299,0,0.23432228614474038
38751,80,300,0,0.23431351172359005
38752,12,161,0,0.2343047376310063
38753,95,300,0,0.23429596386697676
38754,15,300,0,0.23428719043148918
38755,80,300,0,0.23427841732453125
38756,70,300,0,0.23426964454609067
38757,70,300,0,0.23426087209615512
38758,54,298,0,0.23425209997471233
38759,34,245,0,0.23424332818174998
38760,-8,161,0,0.23423455671725577
38761,2,161,0,0.2342257855812174
38762,80,300,0,0.23421701477362256
38763,70,300,0,0.23420824429445897
38764,35,252,0,0.2341994741437143
38765,17,161,0,0.23419070432137631
38766,17,161,0,0.23418193482743266
38767,80,300,0,0.23417316566187105
38768,17,161,0,0.2341643968246792
38769,95,300,0,0.23415562831584483
38770,-3,187,0,0.2341468601353556
38771,80,300,0,0.23413809228319923
38772,30,300,0,0.23412932475936346
38773,70,300,0,0.23412055756383596
38774,17,161,0,0.23411179069660445
38775,7,161,0,0.23410302415765663
38776,20,300,0,0.23409425794698022
38777,75,300,0,0.2340854920645629
38778,80,300,0,0.23407672651039238
38779,15,300,0,0.2340679612844564
38780,60,300,0,0.23405919638674264
38781,65,300,0,0.23405043181723884
38782,40,300,0,0.23404166757593267
38783,12,161,0,0.23403290366281188
38784,19,222,0,0.23402414007786415
38785,20,253,0,0.23401537682107723
38786,22,161,0,0.2340066138924388
38787,-8,188,0,0.23399785129193656
38788,55,300,0,0.23398908901955826
38789,14,270,0,0.23398032707529157
38790,22,161,0,0.23397156545912423
38791,55,300,0,0.23396280417104395
38792,12,161,0,0.23395404321103846
38793,70,300,0,0.23394528257909547
38794,7,161,0,0.23393652227520267
38795,12,161,0,0.2339277622993478
38796,-13,161,0,0.23391900265151858
38797,22,161,0,0.23391024333170268
38798,22,161,0,0.23390148433988786
38799,27,212,0,0.23389272567606184
38800,22,161,0,0.23388396734021233
38801,65,300,0,0.23387520933232706
38802,22,161,0,0.23386645165239373
38803,22,161,0,0.23385769430040004
38804,17,161,0,0.23384893727633374
38805,-8,161,0,0.23384018058018255
38806,60,300,0,0.2338314242119342
38807,65,300,0,0.2338226681715764
38808,65,300,0,0.23381391245909686
38809,70,300,0,0.2338051570744833
38810,5,278,0,0.23379640201772345
38811,22,161,0,0.23378764728880505
38812,70,300,0,0.2337788928877158
38813,20,175,0,0.23377013881444345
38814,60,300,0,0.2337613850689757
38815,-3,161,0,0.2337526316513003
38816,-23,161,0,0.23374387856140497
38817,60,300,0,0.2337351257992774
38818,12,161,0,0.23372637336490537
38819,75,300,0,0.23371762125827658
38820,85,300,0,0.23370886947937874
38821,22,161,0,0.2337001180281996
38822,17,161,0,0.2336913669047269
38823,70,300,0,0.23368261610894833
38824,17,161,0,0.23367386564085166
38825,85,300,0,0.2336651155004246
38826,17,161,0,0.23365636568765485
38827,30,300,0,0.2336476162025302
38828,65,300,0,0.23363886704503833
38829,17,213,0,0.23363011821516702
38830,80,300,0,0.23362136971290395
38831,12,161,0,0.2336126215382369
38832,22,161,0,0.23360387369115357
38833,24,298,0,0.23359512617164171
38834,70,300,0,0.23358637897968906
38835,11,234,0,0.23357763211528332
38836,22,161,0,0.23356888557841227
38837,7,161,0,0.2335601393690636
38838,28,216,0,0.2335513934872251
38839,22,161,0,0.23354264793288443
38840,12,261,0,0.2335339027060294
38841,-36,272,0,0.2335251578066477
38842,80,300,0,0.2335164132347271
38843,12,161,0,0.23350766899025532
38844,22,161,0,0.2334989250732201
38845,70,300,0,0.23349018148360917
38846,65,300,0,0.2334814382214103
38847,90,300,0,0.2334726952866112
38848,28,269,0,0.23346395267919962
38849,17,161,0,0.23345521039916328
38850,22,161,0,0.23344646844648997
38851,50,300,0,0.2334377268211674
38852,75,300,0,0.2334289855231833
38853,12,161,0,0.23342024455252544
38854,17,161,0,0.23341150390918156
38855,75,300,0,0.23340276359313938
38856,80,300,0,0.23339402360438666
38857,69,298,0,0.23338528394291114
38858,19,220,0,0.23337654460870055
38859,17,161,0,0.23336780560174267
38860,21,258,0,0.2333590669220252
38861,4,171,0,0.23335032856953594
38862,27,214,0,0.23334159054426262
38863,65,300,0,0.23333285284619296
38864,75,300,0,0.23332411547531473
38865,16,282,0,0.23331537843161568
38866,22,161,0,0.23330664171508356
38867,25,277,0,0.2332979053257061
38868,64,299,0,0.23328916926347107
38869,12,161,0,0.2332804335283662
38870,55,300,0,0.23327169812037923
38871,8,216,0,0.23326296303949795
38872,55,300,0,0.2332542282857101
38873,12,161,0,0.23324549385900342
38874,17,161,0,0.23323675975936567
38875,70,300,0,0.23322802598678458
38876,17,161,0,0.23321929254124793
38877,80,300,0,0.23321055942274346
38878,44,296,0,0.23320182663125893
38879,42,285,0,0.2331930941667821
38880,55,300,0,0.2331843620293007
38881,22,161,0,0.23317563021880253
38882,75,300,0,0.2331668987352753
38883,54,299,0,0.23315816757870678
38884,17,161,0,0.23314943674908475
38885,-18,288,0,0.23314070624639696
38886,25,300,0,0.23313197607063113
38887,17,161,0,0.23312324622177505
38888,24,245,0,0.23311451669981648
38889,14,171,0,0.23310578750474317
38890,75,300,0,0.2330970586365429
38891,7,161,0,0.23308833009520338
38892,60,300,0,0.23307960188071242
38893,55,300,0,0.23307087399305776
38894,22,161,0,0.23306214643222717
38895,40,300,0,0.2330534191982084
38896,80,300,0,0.23304469229098923
38897,59,299,0,0.2330359657105574
38898,29,222,0,0.23302723945690068
38899,60,300,0,0.23301851353000685
38900,65,300,0,0.23300978792986365
38901,65,300,0,0.23300106265645887
38902,17,161,0,0.23299233770978026
38903,69,298,0,0.23298361308981558
38904,70,300,0,0.23297488879655262
38905,17,161,0,0.23296616482997912
38906,65,300,0,0.23295744119008285
38907,55,300,0,0.2329487178768516
38908,39,272,0,0.2329399948902731
38909,75,300,0,0.23293127223033513
38910,2,161,0,0.2329225498970255
38911,80,300,0,0.2329138278903319
38912,21,283,0,0.23290510621024219
38913,50,300,0,0.23289638485674408
38914,17,161,0,0.23288766382982537
38915,22,161,0,0.23287894312947383
38916,90,300,0,0.2328702227556772
38917,34,270,0,0.2328615027084233
38918,-8,161,0,0.23285278298769985
38919,-3,287,0,0.23284406359349463
38920,12,161,0,0.23283534452579543
38921,70,300,0,0.23282662578459004
38922,22,161,0,0.2328179073698662
38923,60,300,0,0.23280918928161173
38924,2,161,0,0.23280047151981437
38925,45,300,0,0.2327917540844619
38926,23,266,0,0.2327830369755421
38927,7,161,0,0.23277432019304273
38928,25,202,0,0.2327656037369516
38929,9,248,0,0.23275688760725646
38930,39,299,0,0.2327481718039451
38931,7,161,0,0.2327394563270053
38932,17,161,0,0.2327307411764248
38933,32,287,0,0.23272202635219144
38934,80,300,0,0.23271331185429298
38935,12,161,0,0.23270459768271717
38936,50,300,0,0.23269588383745182
38937,7,161,0,0.2326871703184847
38938,22,161,0,0.23267845712580362
38939,2,161,0,0.23266974425939632
38940,22,161,0,0.2326610317192506
38941,70,300,0,0.23265231950535423
38942,30,300,0,0.232643607617695
38943,-3,161,0,0.23263489605626073
38944,-4,209,0,0.23262618482103917
38945,75,300,0,0.2326174739120181
38946,50,300,0,0.23260876332918531
38947,12,161,0,0.2326000530725286
38948,22,161,0,0.23259134314203575
38949,31,232,0,0.23258263353769454
38950,12,161,0,0.23257392425949275
38951,80,300,0,0.23256521530741817
38952,80,300,0,0.2325565066814586
38953,29,222,0,0.23254779838160183
38954,70,300,0,0.23253909040783563
38955,55,300,0,0.2325303827601478
38956,42,285,0,0.23252167543852614
38957,70,300,0,0.23251296844295843
38958,12,161,0,0.23250426177343247
38959,7,161,0,0.23249555542993602
38960,60,300,0,0.2324868494124569
38961,75,300,0,0.23247814372098288
38962,22,161,0,0.2324694383555018
38963,22,161,0,0.2324607333160014
38964,75,300,0,0.2324520286024695
38965,20,275,0,0.2324433242148939
38966,7,161,0,0.23243462015326236
38967,22,161,0,0.2324259164175627
38968,12,161,0,0.2324172130077827
38969,60,300,0,0.23240850992391018
38970,65,300,0,0.23239980716593292
38971,22,161,0,0.23239110473383873
38972,29,245,0,0.2323824026276154
38973,22,161,0,0.2323737008472507
38974,20,178,0,0.23236499939273247
38975,85,300,0,0.2323562982640485
38976,85,300,0,0.23234759746118658
38977,17,161,0,0.2323388969841345
38978,75,300,0,0.2323301968328801
38979,17,161,0,0.23232149700741112
38980,11,282,0,0.23231279750771539
38981,50,300,0,0.2323040983337807
38982,40,251,0,0.23229539948559488
38983,75,300,0,0.23228670096314571
38984,-8,161,0,0.232278002766421
38985,17,161,0,0.23226930489540853
38986,17,161,0,0.23226060735009615
38987,65,300,0,0.23225191013047164
38988,5,175,0,0.23224321323652278
38989,65,300,0,0.2322345166682374
38990,12,161,0,0.2322258204256033
38991,17,161,0,0.2322171245086083
38992,2,161,0,0.23220842891724017
38993,85,300,0,0.23219973365148674
38994,60,300,0,0.23219103871133584
38995,12,161,0,0.23218234409677524
38996,17,161,0,0.23217364980779276
38997,9,270,0,0.23216495584437621
38998,36,258,0,0.23215626220651342
38999,60,300,0,0.23214756889419216
39000,80,300,0,0.23213887590740026
39001,60,300,0,0.23213018324612553
39002,55,300,0,0.23212149091035578
39003,55,300,0,0.23211279890007883
39004,22,161,0,0.23210410721528246
39005,-8,161,0,0.23209541585595453
39006,17,161,0,0.2320867248220828
39007,70,300,0,0.23207803411365513
39008,2,161,0,0.2320693437306593
39009,23,269,0,0.23206065367308315
39010,38,240,0,0.23205196394091449
39011,65,300,0,0.23204327453414111
39012,22,211,0,0.23203458545275085
39013,19,273,0,0.23202589669673152
39014,42,287,0,0.23201720826607092
39015,60,300,0,0.23200852016075688
39016,40,300,0,0.2319998323807772
39017,-3,161,0,0.23199114492611975
39018,22,161,0,0.2319824577967723
39019,-8,212,0,0.23197377099272268
39020,-8,161,0,0.2319650845139587
39021,60,300,0,0.2319563983604682
39022,23,218,0,0.23194771253223898
39023,49,299,0,0.23193902702925887
